,ticket_id,UID,currency,sales,quantity,date
181,202311200085874,f803062c-b619-5a7e-addb-756ad0ae59e9fe0b53a1-ceb4-5421-bb8b-bd754a401612,USD,195.0,3,2023-11-20
182,202311200220715,f803062c-b619-5a7e-addb-756ad0ae59e9fe0b53a1-ceb4-5421-bb8b-bd754a401612,USD,325.0,5,2023-11-20
183,202311200027833,35c82d0a-aae9-5bd3-9f92-811fc9f18227ec3c39df-06ea-5cf0-aa45-f776888ab794,USD,64.97,1,2023-11-20
184,202311200042173,35c82d0a-aae9-5bd3-9f92-811fc9f18227ec3c39df-06ea-5cf0-aa45-f776888ab794,USD,194.91,3,2023-11-20
185,202311200197092,bd1cd8a4-a845-5a82-adba-1955716cab53fc54c182-7a61-595d-b097-9d469941640b,USD,85.0,1,2023-11-20
186,202311200618294,bd1cd8a4-a845-5a82-adba-1955716cab53fc54c182-7a61-595d-b097-9d469941640b,USD,170.0,2,2023-11-20
187,202311200819450,bd1cd8a4-a845-5a82-adba-1955716cab53bbe94241-39ff-5984-967c-ba92ae136f76,USD,425.0,5,2023-11-20
188,202311200317978,bd1cd8a4-a845-5a82-adba-1955716cab53bbe94241-39ff-5984-967c-ba92ae136f76,USD,425.0,5,2023-11-20
189,202311200802791,bd1cd8a4-a845-5a82-adba-1955716cab53dfee0183-001c-56a3-9982-275cb451b462,USD,85.0,1,2023-11-20
190,202311200301357,bd1cd8a4-a845-5a82-adba-1955716cab53dfee0183-001c-56a3-9982-275cb451b462,USD,340.0,4,2023-11-20
191,202311200960163,f305b0c1-f679-5ded-ba24-1f8bc3e2e12bf305b0c1-f679-5ded-ba24-1f8bc3e2e12b,USD,173.91,3,2023-11-20
192,202311200848662,9a72b34c-5412-5404-b18a-9b96c5a208199a72b34c-5412-5404-b18a-9b96c5a20819,USD,560.0,4,2023-11-20
193,202311200553392,84f3433a-4290-5b9c-b469-4e7b4b41b0b15916654e-7573-5e94-adf7-820736a551f3,USD,480.0,4,2023-11-20
194,202311200557613,84f3433a-4290-5b9c-b469-4e7b4b41b0b15916654e-7573-5e94-adf7-820736a551f3,USD,120.0,1,2023-11-20
195,202311200252560,f3066f61-7113-550b-b7c4-f1e4efec785ff3066f61-7113-550b-b7c4-f1e4efec785f,USD,364.85,5,2023-11-20
196,202311200656126,f3066f61-7113-550b-b7c4-f1e4efec785ff3066f61-7113-550b-b7c4-f1e4efec785f,USD,72.97,1,2023-11-20
197,202311200850413,f3066f61-7113-550b-b7c4-f1e4efec785fb6615713-05a6-5596-8fe1-6cf0e40845a1,USD,218.91,3,2023-11-20
198,202311200320454,f3066f61-7113-550b-b7c4-f1e4efec785fbc7c376e-7013-594b-88ec-2023e066ef93,USD,291.88,4,2023-11-20
199,202311200774857,30694dee-8fb4-5e23-a8be-02dc261bc7b030694dee-8fb4-5e23-a8be-02dc261bc7b0,USD,345.0,3,2023-11-20
200,202311200273023,30694dee-8fb4-5e23-a8be-02dc261bc7b030694dee-8fb4-5e23-a8be-02dc261bc7b0,USD,345.0,3,2023-11-20
201,202311200522365,3a38bc58-a1ad-56ca-82e8-d3467f7ebf2a3a38bc58-a1ad-56ca-82e8-d3467f7ebf2a,USD,110.0,1,2023-11-20
202,202311200494826,3a38bc58-a1ad-56ca-82e8-d3467f7ebf2a3a38bc58-a1ad-56ca-82e8-d3467f7ebf2a,USD,220.0,2,2023-11-20
203,202311200779250,3a38bc58-a1ad-56ca-82e8-d3467f7ebf2aa1c8f005-7e65-5ee0-9cbd-03d73a33fe78,USD,330.0,3,2023-11-20
204,202311200199617,3a38bc58-a1ad-56ca-82e8-d3467f7ebf2a87b66b86-d731-5c47-8ff5-fc8e2a44de8d,USD,330.0,3,2023-11-20
205,202311200428141,a77c562f-c9cf-5edf-9beb-f497dd74d252a77c562f-c9cf-5edf-9beb-f497dd74d252,USD,360.0,4,2023-11-20
206,202311200671360,4b5987ca-b7df-585a-88c9-a6478c64daf145589e27-95c0-531a-ad22-b6740b92d674,USD,95.0,1,2023-11-20
207,202311200295831,1a6db967-131f-5b26-b50d-94de08129be9267782af-1d80-52d1-a1a2-8b233b2111a6,USD,190.0,2,2023-11-20
208,202311200585927,1a6db967-131f-5b26-b50d-94de08129be9267782af-1d80-52d1-a1a2-8b233b2111a6,USD,95.0,1,2023-11-20
209,202311200541225,1a6db967-131f-5b26-b50d-94de08129be966a15a65-0fe6-5ceb-b901-3951d99fe5e7,USD,475.0,5,2023-11-20
210,202311200922163,1a6db967-131f-5b26-b50d-94de08129be966a15a65-0fe6-5ceb-b901-3951d99fe5e7,USD,380.0,4,2023-11-20
211,202311200456164,1a6db967-131f-5b26-b50d-94de08129be90301bc7b-602e-5a3d-9812-8e6a5b4c700a,USD,380.0,4,2023-11-20
212,202311200114739,1a6db967-131f-5b26-b50d-94de08129be90301bc7b-602e-5a3d-9812-8e6a5b4c700a,USD,380.0,4,2023-11-20
213,202311200581368,1a6db967-131f-5b26-b50d-94de08129be901184ae7-8ed2-5e2d-acde-f7780d7696e4,USD,380.0,4,2023-11-20
214,202311200842119,1a6db967-131f-5b26-b50d-94de08129be901184ae7-8ed2-5e2d-acde-f7780d7696e4,USD,95.0,1,2023-11-20
215,202311200661994,08733c30-bff9-5fa3-9790-1f3422244ffd091bbffc-606f-5f49-ba14-4f5254fb80af,USD,800.0,5,2023-11-20
216,202311200691534,08733c30-bff9-5fa3-9790-1f3422244ffd091bbffc-606f-5f49-ba14-4f5254fb80af,USD,800.0,5,2023-11-20
217,202311200813509,08733c30-bff9-5fa3-9790-1f3422244ffdbc7a4261-a668-534b-9877-e72634645e27,USD,320.0,2,2023-11-20
218,202311200733457,08733c30-bff9-5fa3-9790-1f3422244ffd6601cd91-1f4c-5a18-b9c0-a2ad5919ee4f,USD,640.0,4,2023-11-20
219,202311200938470,08733c30-bff9-5fa3-9790-1f3422244ffd7bec6e71-e58c-52e5-a67d-dd4bdc3833ea,USD,480.0,3,2023-11-20
220,202311200849656,08733c30-bff9-5fa3-9790-1f3422244ffdc3792973-c279-5949-8fc2-63865d3c4cf7,USD,160.0,1,2023-11-20
221,202311200269184,354f479e-4603-5b4d-a5dd-7494abd5b0ee354f479e-4603-5b4d-a5dd-7494abd5b0ee,USD,625.0,5,2023-11-20
222,202311200051869,ac581006-ce50-5ed5-b68d-06334d8870fd28984265-4c4c-5119-8509-4092518ae8a7,USD,280.0,4,2023-11-20
223,202311200446914,ac581006-ce50-5ed5-b68d-06334d8870fd557416a8-e4d7-5102-8d03-dc95aabf12f0,USD,210.0,3,2023-11-20
224,202311200303705,ac581006-ce50-5ed5-b68d-06334d8870fd6c189910-baee-5d47-9560-e83629524ce5,USD,280.0,4,2023-11-20
225,202311200820341,ac581006-ce50-5ed5-b68d-06334d8870fd6c189910-baee-5d47-9560-e83629524ce5,USD,210.0,3,2023-11-20
226,202311200821006,70ab330f-91f3-5637-a605-1f003ee303dc8007c1dd-8d69-5634-a374-4c63adb005cb,USD,230.0,2,2023-11-20
227,202311200580356,07b0b796-c3e2-5fb4-9fca-860bbaa6233ba36cf904-a2f6-58a2-b727-b32fbb092adb,USD,345.0,3,2023-11-20
228,202311200497411,07b0b796-c3e2-5fb4-9fca-860bbaa6233ba36cf904-a2f6-58a2-b727-b32fbb092adb,USD,345.0,3,2023-11-20
229,202311200818425,07b0b796-c3e2-5fb4-9fca-860bbaa6233be5c67bc8-7b38-5e4c-b6a6-b7bcc3814c45,USD,345.0,3,2023-11-20
230,202311200674913,07b0b796-c3e2-5fb4-9fca-860bbaa6233be5c67bc8-7b38-5e4c-b6a6-b7bcc3814c45,USD,575.0,5,2023-11-20
231,202311200708381,368a2a99-bdd2-5661-9f66-b0a365d101c4368a2a99-bdd2-5661-9f66-b0a365d101c4,USD,525.0,3,2023-11-20
232,202311200564612,368a2a99-bdd2-5661-9f66-b0a365d101c4368a2a99-bdd2-5661-9f66-b0a365d101c4,USD,525.0,3,2023-11-20
